Phòng ăn,Pháp lý,addressLocality,Số phòng ngủ,price_text,Chính chủ,addressRegion,Đường trước nhà,description,Chiều dài,streetAddress,Sân thượng,Thuộc dự án,Hướng,title,Loại BDS,Nhà bếp,Chiều ngang,price_value,area,Loại tin,Mã tin,Chổ để xe hơi,Số lầu,address_old
,,Phường Tân Sơn Hòa,8,23 tỷ,,Hồ Chí Minh,25m,"Cần bán gấp nhà mặt tiền khu sân bay đường Phổ Quang, Phường 2, Quận Tân Bình.
- Diện tích: 5,6m x 18m (vuông vức) không lỗi phong thủy.
- Kết cấu: Trệt 4 lầu mới đẹp.
- Hợp đồng thuê: 50 triệu/tháng.
- Tọa loạc tại vị trí đoạn sầm uất, đẹp nhất trong cung đường, MT khu sân bay có hợp
đồng thuê ổn định, MT ngang trên 5m giá rẻ duy nhất trong khu vực.
- Giá bán nhanh: 23 tỷ (còn thương lượng).
- Thông tin chính xác, giấy tờ pháp lý rõ ràng.
Liên hệ: Lê Hoàng để biết thêm thông tin và thương lượng giá tốt nhất.",,Đường Phổ Quang,,,,"Bán nhà MT khu sân bay, Phổ Quang, P. 2, Tân Bình, DT: 5,6 x 18m, 4 lầu đẹp. Giá: 23 tỷ TL",Nhà mặt tiền,,,23000000000,110,Cần bán,9385218,,4,"Đường Phổ Quang, Phường 2, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Sơn Nhất,6,30 tỷ,,Hồ Chí Minh,20m,"Chính chủ cần bán gấp mặt tiền Thăng Long Phường 4 Quận Tân Bình.
- Diện tích: 9 x 20m
- kết cấu: 1 trệt 2 lầu sân thượng
- GPXD: Hầm 7 lầu.
- Vị trí cực đắc địa gần sân bay, khu vực nhiều công ty, vp, nhà hàng, khách sạn, căn hộ dịch vụ..vv
- Pháp lí đầy đủ
- Giá 30 tỷ Thương Lượng.
Liên hệ Lê Hoàng đề xem nhà",,Đường Thăng Long,,,,"Bán gấp mặt tiền Thăng Long P.4 Quận Tân Bình, DT: 9 x 20m, trệt 3 lầu, giá 30 tỷ TL",Nhà mặt tiền,,,30000000000,180,Cần bán,11875298,,3,"Đường Thăng Long, Phường 4, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Bình,6,"21,5 tỷ",,Hồ Chí Minh,12m,"Cần bán nhanh nhà mặt tiền kinh doanh đường Bàu Cát Đôi với giá cực kì tốt.
- Diện tích: 6.2m x 22m. Nở hậu nhẹ.
- Kết cấu: 4 tầng đẹp, 6 phòng ngủ, phòng khách, bếp, sân thượng. Thiết kế phù hợp kinh doanh buôn bán, vừa ở vừa kinh doanh.
- Vị trí kinh doanh sầm uất, có giá trị cao. Có thể cải tạo để tăng công suất, khai thác từ 80 - 100 triệu/ tháng.
- Giá chỉ: 21.5 tỷ thương lượng chính chủ.
- Liên hệ Lê Hoàng chính chủ",,Đường Bàu Cát Đôi,,,,"Bán gấp nhà mặt tiền đường Bàu Cát Đôi, Tân Bình. DT: 6.2 x 22m, 3 tầng, giá chỉ: 21,5 tỷ",Nhà mặt tiền,,,21500000000,136,Cần bán,14293535,,3,"Đường Bàu Cát Đôi, Phường 14, Quận Tân Bình, Hồ Chí Minh"
,,Phường Bảy Hiền,5,"23,5 tỷ",,Hồ Chí Minh,25m,"Chủ bán gấp căn nhà mặt tiền đường Lạc Long Quân, P.10, Tân Bình, HCM.
- Diện tích lý tưởng, chiều ngang 6m, dài 20m.
- Sổ vuông vức rất đẹp, công nhận và hoàn công đầy đủ.
- Kết cấu nhà 3 tầng, bê tông cốt thép kiên cố
- Vị trí nhà mặt tiền kinh doanh sầm uất, gần chợ Tân Bình, Bệnh viện Thống Nhất. Thuận tiện kinh doanh đa nghành nghề..
- Nhà chủ đang cho thuê giá trị cao.
- Giá bán: 23.5 tỷ
- Liên hệ xem nhà Lê Hoàng",,Đường Lạc Long Quân,,,,"Bán gấp nhà mặt tiền Lạc Long Quân, P.10, Tân Bình, DT: 6 x 20m, 3 tầng, giá: 23,5 tỷ",Nhà mặt tiền,,,23500000000,120,Cần bán,16969800,,3,"Đường Lạc Long Quân, Phường 10, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Sơn Nhất,10,80 tỷ,,Hồ Chí Minh,35m,"cần bán nhà mặt tiền đường CMT8 Phường 7 Quận Tân Bình gần bv Thống Nhất, cv Lê Thị Riêng
+ Diện tích: 12m x 33m. vuông vức
+ Kết cấu: 2 tầng - GPXD: Hầm 8 lầu.
+ Vị trí siêu đẹp cách cổng ga lên Metro số 2 chỉ 300m. Vị trí đắc địa nhất con đường thương hiệu, tập trung nhiều ngành nghề kinh doanh như thời trang, ngân hàng, spa, thẩm mỹ viện, nhà hàng, khách sạn...
+ HĐT: 230 tr/th.
+ Pháp lý đầy đủ rõ dàng, cống chứng nhanh.
+ Giá bán: 80 tỷ
= Liên hệ xem nhà Lê Hoàng",,Đường Cách Mạng Tháng Tám,,,,"Bán gấp nhà MT Cách Mạng Tháng 8, Tân Bình, DT: 12m x 33m - GPXD: Hầm 8 lầu - giá: 80 tỷ",Nhà mặt tiền,,,80000000000,396,Cần bán,15626337,,2,"Đường Cách Mạng Tháng Tám, Phường 7, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Sơn Nhất,7,30 tỷ,,Hồ Chí Minh,25m,"Chính chủ bán gấp nhà măt tiền ngay Thăng Long Phường 4 Tân Bình
- Diện tích: 8 x 19m
- Kết cấu: 4 tầng, hiện đang cho cty thuê 100 triệu tháng
- Vị trí đắc địa ngay khu sân bay, khu vực tập trung nhiều tòa nhà, cty, văn phòng, nhà hàng, khách sạn, kinh doanh logictics, CHDV..vv. Thích hợp mua cho thuê, làm cty, văn phòng, kinh doanh khai thác dòng tiền
- Pháp lý đầy đủ rõ dàng
- Liên hệ xem nhà Lê Hoàng",,Đường Thăng Long,,,,"Bán nhà MT ngay Thăng Long, P.4, Tân Bình, DT: 8 x 19m, 4 tầng, HĐT:100 tr/th, Giá: 30 tỷ",Nhà mặt tiền,,,30000000000,152,Cần bán,14294181,,4,"Đường Thăng Long, Phường 4, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Sơn Nhất,12,43 tỷ,,Hồ Chí Minh,12m,"Chủ xuất cảnh cần bán gấp biệt thự tuyệt đẹp khu Compound đường Cộng Hoà, Phường 4 Quận Tân Bình.
Biệt thự đẹp ở ngay, khu compound, có cổng an ninh, bảo vệ.
- Vị trí gần siêu thị Lotte Cộng Hòa, khu K300, chợ Hoàng Hoa Thám. giao thông thuận tiện gần khu nhà ga T3 sân bay
- Diện tích: 12 x 20m, công nhận 240m.
- Kết cấu: 4 lầu, garaoto, phòng ngủ master.
- Sổ hồng chính chủ, pháp lý rõ ràng.
- Giá bán: 43 tỷ có thương lưỡng cho khách hàng thiện chí.
Liên hệ xem nhà Lê Hoàng",,Đường Cộng Hòa,,,,"Biệt thự tuyệt đẹp khu compound  Cộng Hoà, Tân Bình. DT: 12 x 20m, 4 lầu đẹp, giá 43 tỷ TL","Biệt thự, nhà liền kề",,,43000000000,240,Cần bán,15611172,,4,"Đường Cộng Hòa, Phường 4, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Bình,9,60 tỷ,,Hồ Chí Minh,30m,"chính chủ cần bán rất gấp nhà mặt phố tại đường Trường Chinh, Quận Tân Bình, DT: (10 x 40m) giá chỉ: 60 tỷ

Thông tin chính xác. Người thật, việc thật 100%.

Bán nhà mặt tiền đường Trường Chinh, Quận Tân Bình,
- DT: 10 x 40 m
- Hiện trạng: Nhà đang cho thuê 150 triệu/tháng hợp đồng còn 2 năm.
- Đường Trường Chinh đang mở rộng đường thành 40m - trục đường lớn và kinh doanh đông đúc nhất nhì quận tân Bình, căn nhà thuận tiện cho khách mua làm toà nhà - văn phòng công ty hoặc Ngân Hàng.
- Pháp lý chủ quyền sổ hồng chính chủ bán gấp.

- Giá bán 60 tỷ.
- Quý khách hàng quan tân vui lòng liên hệ Lê Hoàng",,Đường Trường Chinh,,,,"Bán gấp nhà MT Trường Chinh, Tân Bình, DT: (10 x 40m) giá siêu rẻ: 60 tỷ TL",Nhà mặt tiền,,,60000000000,395,Cần bán,14293321,,1,"Đường Trường Chinh, Phường 13, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Sơn Hòa,6,29 tỷ,,Hồ Chí Minh,10m,"cần bán gấp nhà khu biệt thự compound Phổ Quang, Phường 2, Q. Tân Bình.
- Diện tích: 8 x 25m vuông vức.
- Kết cấu: 1 trệt 3 lầu sân thượng, xây kiên cố.
- Vị trí ngay đường Trường Sơn & Phổ Quang, khu sân bay, khu biệt thự được bảo vệ 24/24 an ninh, sang trọng, dân trí cao.
- Căn duy nhất giá tốt nhất tại khu vực, không có căn thứ 2 so sánh.
- Pháp lý rõ ràng, mua bán công chứng nhanh.
- Giá bán: 29 tỷ thương lượng cho khách hàng thiện chí.
- Liên hệ xem nhà Lê Hoàng.",,Đường Phổ Quang,,,,"Bán nhà biệt thự Phổ Quang, P. 2, Tân Bình, DT: 8x25m, 3 tầng, giá 29 tỷ","Biệt thự, nhà liền kề",,,29000000000,200,Cần bán,16621100,,3,"Đường Phổ Quang, Phường 2, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Bình,4,"17,2 tỷ",,Hồ Chí Minh,30m,"Cần tiền bán gấp nhà mặt tiền đường Âu Cơ, phường 14, Quận Tân Bình.
- Diện tích: 5 x 26m, vuông vức.
- Hiện trạng: Nhà 2 lầu
- Khu vực có CTXD: Hầm trệt lửng 5 lầu sân thượng.
- Vị trí sáng đẹp, vỉa hè rộng, kinh doanh tấp nập cả ngày lẫn đêm, con đường thông thương nối liền các Quận.
- Sổ hồng chính chủ, pháp lý rõ ràng.
- Giá bán chỉ 17.2 tỷ còn thương lượng. Căn duy nhất mặt tiền giá rẻ, không còn căn thứ 2 để so sánh
- Quý khách quan tâm tài sản trên xin liên hệ: Lê Hoàng để được tư vấn và xem nhà",,Đường Âu Cơ,,,,"Bán gấp nhà mặt tiền đường Âu Cơ, P.14, Tân Bình. DT: 5 x 26m, 2 lầu, giá chỉ: 17.2 tỷ TL",Nhà mặt tiền,,,17200000000,130,Cần bán,14520600,,2,"Đường Âu Cơ, Phường 14, Quận Tân Bình, Hồ Chí Minh"
,,Phường Bảy Hiền,4,25 tỷ,,Hồ Chí Minh,25m,"Càn bán nhà mặt tiền tiền đường Hoàng Hoa Thám Phường 12 Quận Tân Bình
- Diện tích: 6 x 26m
- Kết cấu: Trệt lầu + ST.
- Hiện đang cho thuê hợp đồng 90 triệu/tháng, sang năm tăng lên 100 triệu/tháng, hợp đồng còn 3 năm.
- Vị trí cực đắc địa gần chợ Hoàng Hoa Thám, khu phố sang trọng, kinh doanh buôn bán sầm uất, thích hợp kinh doanh mọi nghành nghề..
- Sổ hồng chính chủ đứng bán
- Giá: 25 tỷ
* Liên hệ: Lê Hoàng để xem nhà",,Đường Hoàng Hoa Thám,,,,"Bán nhà MT đường Hoàng Hoa Thám, P.12, Q. Tân Bình, DT: 6 x 26m, HĐT/90 tháng, giá: 25 tỷ",Nhà mặt tiền,,,25000000000,156,Cần bán,9477132,,1,"Đường Hoàng Hoa Thám, Phường 12, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Bình,11,35 tỷ,,Hồ Chí Minh,30m,"Chính chủ cần bán gấp nhà mặt tiền đường Âu Cơ Phường 14 Quận Tân Bình ngay Căn hộ Oriental Âu Cơ và Nguyễn Hồng Đào
Diện tích: 6 x 26m
Kết cấu: 1 trệt lửng 5 lầu sân thượng, có thang máy
Vị trí cực kì đắc địa khu vực kinh doanh sầm uất, tập trung nhiều nhà hàng, khác sạn, tiệc cưới, ngân hàng, gần bệnh viện Tân Phú, kế bên khu bàu cát có rất nhiều tiện ích xung quanh, giao thông thuận tiện. Thích hợp mua làm cty, vp, đầu tư kinh doanh kết hợp ở hay cho thuê giữ tài sản rất tốt.
Sổ hồng đầy đủ
Giá bán 35 tỷ còn thương lượng cho khác hàng thiện chí.
Liên hệ Lê Hoàng để xem nhà",,Đường Âu Cơ,,,,"Bán gấp nhà 7 tầng, MT đường Âu Cơ, P.14, Tân Bình, DT: 6 x 26m, giá 35 tỷ TL",Nhà mặt tiền,,,35000000000,156,Cần bán,11993198,,6,"Đường Âu Cơ, Phường 14, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Sơn Hòa,6,"29,5 tỷ",,Hồ Chí Minh,10m,"Nhà bán chính chủ khu Compound đường Phạm Văn Hai phường 1 quận Tân Bình
Nhà mới 99% siêu đẹp, mua vào ở hoặc khai thác kinh doanh ngay
Diện tích: 4,5m x 25m, vuông vức
Kết cấu: 1 hầm 6 tầng, thiết kế theo phong cách hiện đại, thông thoáng, có không gian xanh mát mẻ cực chill
Khu vực trung tâm, kế bên sân bay, cực kỳ hiếm nhà bán. khu nội bộ dân trí cao, thích hợp để ở hoặc kinh doanh các ngành nghề dịch vụ cao cấp
Nay chủ đi nước ngoài định cư nên cần bán
Giá bán: 29.5 tỷ có thương lượng
Liên hệ em Thảo xem nhà và gặp chính chủ thỏa thuận 
Thông tin 100% chính xác, xin cảm ơn!",25m,Đường Phạm Văn Hai,,,,"Bán nhà mới siêu đẹp khu Compound 9/đường Phạm Văn Hai P1 Tân Bình_DT: 4,5x25m_hầm 6 tầng_",Nhà trong hẻm,,"4,5m",29500000000,112,Cần bán,17690779,,6,"Đường Phạm Văn Hai, Phường 1, Quận Tân Bình, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Tân Sơn Nhất,15,68 tỷ,,Hồ Chí Minh,5m,"Bán Tòa Nhà Căn Hộ Dịch Vụ 8 Tầng Gần Sân Bay Tân Sơn Nhất – DTSD 1.600m², Thu Nhập 185 Triệu/Tháng

🛑 Bạn đang tìm kiếm tòa nhà căn hộ cao cấp, vị trí vàng ngay sân bay Tân Sơn Nhất để đầu tư lâu dài và có dòng tiền ổn định?
Đây chính là cơ hội đầu tư hiếm hoi – tòa nhà chuẩn căn hộ dịch vụ quốc tế, doanh thu đều đặn, nội thất cao cấp và tiện nghi vượt trội.

🎯 Thông tin chi tiết tòa nhà CHDV cao cấp Tân Bình:

Địa chỉ:  Hoàng Văn Thụ, Phường 4, Quận Tân Bình, TP.HCM

Diện tích đất: 8m x 31m

Tổng diện tích sử dụng: 1.600m²

Kết cấu: Hầm – Trệt – Lửng – 6 Lầu – Sân thượng

Pháp lý: Sổ hồng riêng chính chủ

✔️ Chi tiết căn hộ và tiện ích:

Gồm 12 căn hộ dịch vụ, thiết kế 2–3 phòng ngủ, đầy đủ nội thất cao cấp

Khách thuê chủ yếu là người nước ngoài, hợp đồng lâu dài, vận hành ổn định

Trang bị tiện nghi: máy phát điện toàn tòa nhà, thang máy, hồ bơi, xông hơi – xông khô, jacuzzi, gym, khu BBQ ngoài trời

💰 Doanh thu và hợp đồng thuê:

Hiện đang cho thuê nguyên tòa với hợp đồng 5 năm, thu nhập 185 triệu/tháng

Năm tiếp theo tăng lên 205 triệu/tháng – Dòng tiền ổn định và sinh lời đều

💎 Giá bán: 68 Tỷ – Có thương lượng với khách thiện chí",32m,Đường Hoàng Văn Thụ,,,,"Bán Tòa Nhà Căn Hộ Dịch Vụ 8 Tầng Gần Sân Bay Tân Sơn Nhất – DTSD 1.600m², Thu Nhập 185 Tr",Nhà mặt tiền,,8m,68000000000,240,Cần bán,16598869,,6,"Đường Hoàng Văn Thụ, Phường 4, Quận Tân Bình, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Tân Sơn,3,"5,82 tỷ",,Hồ Chí Minh,4m,"📏DT: 37m2 ( 3.2m x 11.5m ). Vuông A4. Công nhận 31m2, hoàn công đủ
👉🏻Kết cấu: 3 Tầng, 3 Phòng Ngủ, 3 WC + Sân Thượng Đón Gió
👉🏻Vị trí Đẹp.
🚛Hẻm Xe Tải Thông. 
💸Kinh Doanh Tốt
🎁Tặng Full Nội Thất Cao Cấp","11,5m",Đường Huỳnh Văn Nghệ,,,Đông Nam,"🏡TÂN BÌNH - GẦN GA METRO, GA T3 SÂN BAY - 🚛 XE TẢI THÔNG - KINH DOANH TỐT",Nhà trong hẻm,,"3,2m",5820000000,37,Cần bán,17691946,,3,"80/68, Đường Huỳnh Văn Nghệ, Phường Tân Sơn, Quận Tân Bình, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Tân Sơn,3,"6,8 tỷ",,Hồ Chí Minh,4m,"💥 𝟔,𝟖 𝐓ỷ TL - 82m2 - Ngang 4 x 21m 🚘 Hẻm Xe Hơi - Sát Mặt Tiền - 2 Tầng Đúc 
👉👉NGAY PHAN HUY ÍCH - HUỲNH VĂN NGHỆ ...P.15 - TÂN BÌNH 
📖 Sổ Đẹp - Vuông Vức - Không QH - Không LG 📚

✍️ Cam Kết Thông Tin + Nhà Thật 100% 
🫶 Uy Tín + Trung Thực + Nhiệt Tình 📝",,Đường Huỳnh Văn Nghệ,,,,"💥 6,8 TỶ  - 82m2 - 4 x 21m - Hẻm Xe Hơi - Sát Mặt Tiền - HUỲNH VĂN NGHỆ - P.15 - TÂN BÌNH",Nhà trong hẻm,,4m,6800000000,82,Cần bán,17691937,,2,"Đường Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Tân Bình,1,21 tỷ,,Hồ Chí Minh,20m,"Ngợp Ngân Hàng hạ 3 tỷ
Mặt tiền kinh doanh đường Bàu Cát, P14, Tân Bình ( đường lớn 16m - vỉa hè rộng k/d lưu thông đậu đỗ xe thoải mái )
DT: 5.1x24m, CN 118m2
Kết cấu: cấp 4 - được xây hầm 8 lầu
Giá bán: 25 tỷ nay giảm về 21 tỷ
Quý khách quan tâm Lh em Nghĩa",24m,Đường Bàu Cát Đôi,,,,Bán nhà Mặt Tiền Đường Bàu Cát p11 Q.Tân Bình dt: 5 x 24m KC : 1 lầu giá : 21 tỷ,Nhà mặt tiền,,"5,1m",21000000000,118,Cần bán,17691913,,1,"Đường Bàu Cát Đôi, Phường 14, Quận Tân Bình, Hồ Chí Minh"
,,Phường Bảy Hiền,4,"13,5 tỷ",,Hồ Chí Minh,12m,"BÁN NHÀ MẶT TIỀN ĐƯỜNG HỒNG LẠC, TÂN BÌNH, 4 TẦNG, DT 74 M
✈️✈️✈️ MẶT TIỀN KINH DOANH SẦM UẤT - NGAY LẠC LONG QUÂN & HỒNG LẠC - KẾ BÊN CHỢ VẢI ,TÂN BÌNH 
🚀🚀🚀 NHÀ 2 MẶT TIỀN - NỞ HẬU 4/6.5 x 16.5m
* 1 trệt 2 lầu, Sân Thượng trước sau, 5PN, 4WC.
- Nhà mới vừa ở vừa kinh doanh đa ngành
* Nhà 1 mặt tiền, mặt hẻm thoáng mát.
- Tiện ích không thiếu gì, Gần Siêu thị, Chợ, Trường học các cấp.
- Sổ hoàn công, Nở hậu, Mua bán nhanh",17m,Đường Hồng Lạc,,,,"BÁN NHÀ MẶT TIỀN ĐƯỜNG HỒNG LẠC, TÂN BÌNH, 4 TẦNG, DT 74 M, GIÁ 13.5 TỶ",Nhà mặt tiền,,"4,3m",13500000000,74,Cần bán,16706782,,4,"Đường Hồng Lạc, Phường 10, Quận Tân Bình, Hồ Chí Minh"
,,Phường Bảy Hiền,4,"14,9 tỷ",,Hồ Chí Minh,8m,"BÁN NHÀ HẺM CỘNG HÒA SÁT NHÀ GA T3 , PHƯỜNG 12 , TÂN BÌNH, DT 95 M 
✍️ DT: 4 x 23.5
✍️ KẾT CẤU: TRỆT + 2 LẦU
✍️ HIỆN TRẠNG: 4PN + 4WC
✍️ ĐANG CÓ HĐ THUÊ 22TR/ THÁNG
✍️ KHU AN NINH, DÂN TRÍ CAO, HIẾM NHÀ BÁN
✍️ NHÀ CÁCH MẶT TIỀN CỘNG HOÀ 50M. THÍCH HỢP LÀM VP CTY
✍️ KHU PHÂN LÔ BÀN CỜ. ĐƯỜNG NHỰA 6M
✍️ SHR + HOÀN CÔNG ĐỦ","23,5m",Đường Cộng Hòa,,,,"BÁN NHÀ HẺM CỘNG HÒA SÁT NHÀ GA T3 , PHƯỜNG 12 , TÂN BÌNH, DT 95 M , GIÁ 14.9 TỶ",Nhà trong hẻm,,4m,14900000000,95,Cần bán,16757226,,3,"Đường Cộng Hòa, Phường 12, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Sơn,1,58 tỷ,,Hồ Chí Minh,16m,"MẶT TIỀN ĐƯỜNG PHAN HUY ÍCH - KD SẦM UẤT - DT400M - NGANG 7.3M - NỞ HẬU - DÀI 54M 
+ Vị trí VÀNG – mặt tiền đường Phan Huy Ích, tuyến phố kinh doanh sầm uất bậc nhất khu vực, lưu lượng xe cộ đông đúc ngày đêm, xung quanh là chuỗi cửa hàng, ngân hàng, showroom lớn.",54m,Đường Phan Huy Ích,,,,"MẶT TIỀN ĐƯỜNG PHAN HUY ÍCH , SẦM UẤT , DT400M , NGANG 7.3M DÀI 54M , GIÁ 58 TỶ",Nhà mặt tiền,,"7,3m",58000000000,400,Cần bán,17135851,,1,"Đường Phan Huy Ích, Phường 15, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Sơn,7,"16,5 tỷ",,Hồ Chí Minh,8m,"CĂN GÓC 2 MẶT TIỀN- NỐI TRƯỜNG CHINH- PHAN HUY ÍCH- THIẾT KẾ MÊ LY- 9X12M- 5 TẦNG LUNG LINH
• Kết cấu: 1 trệt 4 lầu, gồm 7 phòng ngủ – 7 vệ sinh, không gian rộng rãi.
✔️ Kinh doanh đa ngành nghề: showroom, spa, văn phòng, căn hộ dịch vụ…
👉Vị trí chiến lược: Mặt tiền đường lớn, giao thông thuận tiện đi Trường Chinh, Phan Huy Ích, Phạm Văn Bạch, giáp Gò Vấp, Quận 12.",12m,Đường Tân Trụ,,,,"NHÀ 5 TẦNG  GÓC 2 MẶT TIỀN ĐƯỜNG TÂN TRỤ , DT 108 M , GIÁ 16.5 TỶ",Nhà mặt tiền,,9m,16500000000,108,Cần bán,17256573,,5,"Đường Tân Trụ, Phường 15, Quận Tân Bình, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Tân Sơn,5,"8,9 tỷ",,Hồ Chí Minh,5m,"vị trí : đắc địa gần sân bay
nhà ga t3, metro bến thành tham lương
oto ngủ nhà có sân đậu oto
kết nốt quận 1,2 3. .. đẻ qua các trụng trương chinh , c12 , cộng hoà , ngã 4 7 hiền cách mạng tháng 8.
- thông số đẹp
- nhà chủ xây tâm huyết
- pháp lý chuẩn sổ hồng riêng hoàng công đủ",,Đường Nguyễn Sỹ Sách,,,,bán nhà 120m2 hẻm xe tải rẻ nhất khu vực 4 tầng gần chợ tân trụ,Nhà trong hẻm,,5m,8900000000,120,Cần bán,16909087,,4,"Đường Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Bình,62,32 tỷ,,Hồ Chí Minh,6m,"- Bán gấp toà nhà căn hộ dịch vụ - Q. Tân Bình.
- Diện tích: 6.85 x 34.09m. Nở hậu: 10.49m.
- Công nhận: 309.4m².
- Kết cấu: 1 hầm + 6 tầng + thang máy.
- Bao gồm có 62 phòng căn hộ dịch vụ.
- Hợp đồng thuê khoán: 200 triệu/tháng.
- Hợp đồng còn 3 năm.
- Giá bán: 36 tỷ hạ còn 32 tỷ.",34m,Đường Trường Chinh,,,,bán gấp tòa nhà Trường Chinh Tân Bình DT 6.85x34.09 hầm 6 tầng HĐT 200tr giá 32 tỷ,Nhà mặt tiền,,7m,32000000000,309,Cần bán,17690710,,6,"Đường Trường Chinh, Phường 13, Quận Tân Bình, Hồ Chí Minh"
,,Phường Tân Bình,4,280 tỷ,,Hồ Chí Minh,40m,"BÁN GẤP QUỸ ĐẤT MẶT TIỀN CỘNG HÒA – DT 1.028M²
📍 Vị trí: Mặt tiền đường Cộng Hòa, P.13, Q.Tân Bình – khu kinh doanh sầm uất, gần sân bay, trung tâm thương mại.
📐 Diện tích: 27m x 39m (nở hậu 27,3m) – tổng 1.028m².
💰 Hợp đồng thuê: 300 triệu/tháng, còn hạn đến hết năm 2027.
🏢 Tiềm năng: Đất vuông vức, vị trí đắc địa, thích hợp xây building, showroom, trung tâm thương mại hoặc khai thác cho thuê giữ dòng tiền.
Chỉ tiêu xây dựng 2 hầm 15 tầng.
💸 Giá bán: 280 tỷ (thương lượng chính chủ).
📞 Liên hệ: Mr.Tuấn ( 0 bay tam chin, ba 1 năm, ba ba một)",39m,Đường Cộng Hòa,,,,Hot ! Bán 1.028m2 đất mặt tiền Cộng Hòa P 13 Tân Bình giá 280 tỷ,"Đất thổ cư, đất ở",,27m,280000000000,1.028,Cần bán,17688976,,1,"Đường Cộng Hòa, Phường 13, Quận Tân Bình, Hồ Chí Minh"
,Sổ hồng/ Sổ đỏ,Phường Bảy Hiền,3,"4,75 tỷ",,Hồ Chí Minh,3m,"💥BIỆT THỰ MINI ÂU CƠ TÂN BÌNH - 2 TẦNG ĐÚC ĐẸP - TẶNG FULL NỘI THẤT - CHỈ 4.75T
- Âu Cơ , P10 Tân Binh
- 35 m2, 2 tầng 5.5 x 6 m
- Giá 4.75 tỷ 


✅Mô tả:
👉 DT. 5,5m X 6m, 1trệt, 1 lầu, 3pn, 2tolet, nhà mới xây 100% tặng full nội thất dọn vào ở luôn 
👉 Hẻmngắn gần mặt tiền Âu Cơ, giáp Tân Phú, Q11, tiện ích không thiếu gì.
👉 SHR hoàn công đủ, công chứng ngay.",6m,Đường Âu Cơ,,,,"Nhà mới Tân Bình, Âu Cơ, ngang 5.5m , giáp MT giá 4.75T",Nhà trong hẻm,,"5,5m",4750000000,35,Cần bán,17681524,,2,"Đường Âu Cơ, Phường 10, Quận Tân Bình, Hồ Chí Minh"
